heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
smoothgrad,avg-grad,max,mutants\udacity_change_label_mutated0_MP_12.5_4,10,10,0,2,1,100,0,100,100,100,0.04091918053403326,"[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]","[422, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4802]",[],"[438, 4493]"
smoothgrad,avg-grad,max,mutants\udacity_change_label_mutated0_MP_12.5_4,11,11,0,1,2,100,0,100,100,100,0.04091918053403326,"[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]","[422, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]",[],[438]
smoothgrad,avg-grad,max,mutants\udacity_change_label_mutated0_MP_12.5_4,11,11,0,1,3,100,0,100,100,100,0.04091918053403326,"[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]","[422, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]",[],[438]
smoothgrad,avg-grad,max,mutants\udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,1,100,0,100,100,100,0.04091918053403326,"[388, 3265, 4550, 4574, 5058]","[388, 3265, 4550, 5058]",[],[4574]
smoothgrad,avg-grad,max,mutants\udacity_change_label_mutated0_MP_25.0_1,4,3,1,1,2,99,0,100,75,77,0.04091918053403326,"[388, 3265, 4550, 4574, 5058]","[3265, 4550, 5058]",[388],[4574]
smoothgrad,avg-grad,max,mutants\udacity_change_label_mutated0_MP_25.0_1,4,3,1,1,3,99,0,100,75,77,0.04091918053403326,"[388, 3265, 4550, 4574, 5058]","[3265, 4550, 5058]",[388],[4574]
smoothgrad,avg-grad,max,mutants\udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,9,1,2,1,99,0,100,90,91,0.04091918053403326,"[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4025, 4816]","[829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4816]",[503],"[518, 4025]"
smoothgrad,avg-grad,max,mutants\udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,7,3,2,2,96,0,100,70,72,0.04091918053403326,"[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4025, 4816]","[1488, 1950, 2708, 2932, 3717, 4023, 4816]","[503, 829, 1024]","[518, 4025]"
smoothgrad,avg-grad,max,mutants\udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,6,4,2,3,95,0,100,60,62,0.04091918053403326,"[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4025, 4816]","[1950, 2708, 2932, 3717, 4023, 4816]","[503, 829, 1024, 1488]","[518, 4025]"
smoothgrad,avg-grad,max,ood\xai-track1-fog-10,2,1,1,1,1,98,0,100,50,53,0.04091918053403326,"[2297, 2359, 2926]",[2926],[2297],[2359]
smoothgrad,avg-grad,max,ood\xai-track1-fog-10,2,0,2,1,2,0,0,0,0,0,0.04091918053403326,"[2297, 2359, 2926]",[],"[2297, 2926]",[2359]
