model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
dave2-track1-DE_10,max,ood\xai-track1-fog-10,3,3,0,0,3,98,2,60,100,94,0.0014974864379017484,"[2297, 2359, 2926]","[2297, 2359, 2926]",[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-20,4,4,0,1,1,98,2,67,100,95,0.0014974864379017484,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 4238]",[],[3404]
dave2-track1-DE_10,max,ood\xai-track1-fog-20,4,4,0,1,2,98,2,67,100,95,0.0014974864379017484,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 4238]",[],[3404]
dave2-track1-DE_10,max,ood\xai-track1-fog-20,5,5,0,0,3,98,2,71,100,96,0.0014974864379017484,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 3404, 4238]",[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-40,3,3,0,0,1,98,2,60,100,94,0.0014974864379017484,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-40,3,3,0,0,2,98,2,60,100,94,0.0014974864379017484,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-40,3,3,0,0,3,98,2,60,100,94,0.0014974864379017484,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-50,3,3,0,1,1,98,2,60,100,94,0.0014974864379017484,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
dave2-track1-DE_10,max,ood\xai-track1-fog-50,3,3,0,1,2,98,2,60,100,94,0.0014974864379017484,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
dave2-track1-DE_10,max,ood\xai-track1-fog-50,3,3,0,1,3,98,2,60,100,94,0.0014974864379017484,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
dave2-track1-DE_10,max,ood\xai-track1-fog-60,1,1,0,0,1,98,2,33,100,83,0.0014974864379017484,[2595],[2595],[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-60,1,1,0,0,2,98,2,33,100,83,0.0014974864379017484,[2595],[2595],[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-60,1,1,0,0,3,98,2,33,100,83,0.0014974864379017484,[2595],[2595],[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-70,2,2,0,0,1,98,2,50,100,91,0.0014974864379017484,"[1738, 3466]","[1738, 3466]",[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-70,2,2,0,0,2,98,2,50,100,91,0.0014974864379017484,"[1738, 3466]","[1738, 3466]",[],[]
dave2-track1-DE_10,max,ood\xai-track1-fog-70,2,2,0,0,3,98,2,50,100,91,0.0014974864379017484,"[1738, 3466]","[1738, 3466]",[],[]
